Hazard,Type,Occupancy,SpecificOccupId,Source,Description,Stories,Comment,DefaultFn,Editable,Selected,-4 ft,-3 ft,-2 ft,-1 ft,0 ft,1 ft,2 ft,3 ft,4 ft,5 ft,6 ft,7 ft,8 ft,9 ft,10 ft,11 ft,12 ft,13 ft,14 ft,15 ft,16 ft,17 ft,18 ft,19 ft,20 ft,21 ft,22 ft,23 ft,24 ft,ID,Basement,HazardRiverine,HazardCV,HazardCA,SortOrder
riverine,structure,IND4 ,I4HB ,USACE - Galveston,"Average Metals/Minerals processing, structure",High Rise,,1,,,0,0,0,0,0,10,14,18,22,26,34,41,42,42,45,47,49,50,50,50,50,50,50,50,50,50,50,50,50,586,1,1,1,1,438
riverine,structure,IND5 ,I5LN ,USACE - Galveston,"Average High Technology, structure",Low Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,,1,1,1,439
riverine,structure,IND5 ,I5LB ,USACE - Galveston,"Average High Technology, structure",Low Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,1,1,1,1,440
riverine,structure,IND5 ,I5MN ,USACE - Galveston,"Average High Technology, structure",Mid Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,,1,1,1,441
riverine,structure,IND5 ,I5MB ,USACE - Galveston,"Average High Technology, structure",Mid Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,1,1,1,1,442
riverine,structure,IND5 ,I5HN ,USACE - Galveston,"Average High Technology, structure",High Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,,1,1,1,443
riverine,structure,IND5 ,I5HB ,USACE - Galveston,"Average High Technology, structure",High Rise,IND3 Default,1,,,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,591,1,1,1,1,444
riverine,structure,IND6 ,I6LN ,USACE - Galveston,"Average Construction, structure",Low Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,,1,1,1,445
riverine,structure,IND6 ,I6LB ,USACE - Galveston,"Average Construction, structure",Low Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,1,1,1,1,446
riverine,structure,IND6 ,I6MN ,USACE - Galveston,"Average Construction, structure",Mid Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,,1,1,1,447
riverine,structure,IND6 ,I6MB ,USACE - Galveston,"Average Construction, structure",Mid Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,1,1,1,1,448
riverine,structure,IND6 ,I6HN ,USACE - Galveston,"Average Construction, structure",High Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,,1,1,1,449
riverine,structure,IND6 ,I6HB ,USACE - Galveston,"Average Construction, structure",High Rise,,1,,,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,592,1,1,1,1,450
riverine,structure,REL1 ,RE1LN,USACE - Galveston,"Church, structure",Low Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,,1,1,1,457
riverine,structure,REL1 ,RE1LB,USACE - Galveston,"Church, structure",Low Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,1,1,1,1,458
riverine,structure,REL1 ,RE1MN,USACE - Galveston,"Church, structure",Mid Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,,1,1,1,459
riverine,structure,REL1 ,RE1MB,USACE - Galveston,"Church, structure",Mid Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,1,1,1,1,460
riverine,structure,REL1 ,RE1HN,USACE - Galveston,"Church, structure",High Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,,1,1,1,461
riverine,structure,REL1 ,RE1HB,USACE - Galveston,"Church, structure",High Rise,,1,,,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,624,1,1,1,1,462
riverine,structure,RES1 ,R11N ,USACE - IWR,"one story, no basement, Structure",1 Story,,1,,,0,0,0,3,13,23,32,40,47,53,59,63,67,71,73,75,77,79,80,81,81,82,82,83,83,83,84,84,84,129,,1,,,101
riverine,structure,RES1 ,R11B ,BCAR - Jan 2011,"one story, w/ basement, Structure  (B14)",1 Story,RAMPP Inserted,1,,,0,0,14,19,26,32,39,46,52,59,65,70,74,78,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,704,1,1,,,102
riverine,structure,RES1 ,R12N ,FIA,"two floors, no basement, Structure, A-Zone",2 Story,,1,,,0,0,0,0,11,12,14,18,20,22,24,26,30,34,38,39,40,42,43,44,45,47,48,49,50,52,53,54,56,107,,1,,1,103
riverine,structure,RES1 ,R12B ,FIA (MOD.),"two floors, w/ basement, Structure, A-Zone",2 Story,,1,,,4,4,8,14,19,21,26,29,34,39,44,50,55,57,59,61,63,65,66,68,69,71,72,74,75,77,79,80,82,108,1,1,,1,104
riverine,structure,RES1 ,R13N ,FIA,"three or more floors, no basement, Structure, A-Zone",3 Story,,1,,,0,0,0,0,5,8,12,17,19,22,24,25,30,35,38,39,40,42,43,44,45,47,48,49,50,52,53,54,56,109,,1,,1,105
riverine,structure,RES1 ,R13B ,FIA (MOD.),"three or more floors, w/ basement, Structure, A-Zone",3 Story,,1,,,3,3,6,10,12,14,20,25,31,36,38,41,44,48,50,52,54,56,57,59,61,63,65,67,69,71,73,75,77,110,1,1,,1,106
riverine,structure,RES1 ,R1SN ,FIA,"split level, no basement, Structure, A-Zone",Split Level,,1,,,0,0,0,0,3,9,13,25,27,28,33,34,41,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,111,,1,,,107
riverine,structure,RES1 ,R1SB ,FIA (MOD.),"split level, w/ basement, Structure, A-Zone",Split Level,,1,,,6,6,9,14,15,24,27,30,35,40,43,44,52,56,58,60,62,64,66,68,70,72,74,76,78,81,83,85,87,112,1,1,,1,108
riverine,structure,RES2 ,R21N ,FIA,"Mobile home, structure, A-Zone",1 Story,,1,,,0,0,0,0,11,44,63,73,78,79,81,82,83,84,85,86,88,89,90,91,92,94,95,96,97,98,99,100,100,189,,1,,,109
riverine,structure,RES2 ,R21B ,FIA,"Mobile home, structure, A-Zone",1 Story,,1,,,0,0,0,0,11,44,63,73,78,79,81,82,83,84,85,86,88,89,90,91,92,94,95,96,97,98,99,100,100,189,1,1,,1,110
riverine,structure,RES3A,R3A1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,,,211
riverine,structure,RES3A,R3A1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,212
riverine,structure,RES3A,R3A3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,213
riverine,structure,RES3A,R3A3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,214
riverine,structure,RES3A,R3A5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,215
riverine,structure,RES3A,R3A5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,216
riverine,structure,RES3B,R3B1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,,,217
riverine,structure,RES3B,R3B1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,218
riverine,structure,RES3B,R3B3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,219
riverine,structure,RES3B,R3B3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,220
riverine,structure,RES3B,R3B5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,221
riverine,structure,RES3B,R3B5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,222
riverine,structure,RES3C,R3C1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,223
riverine,structure,RES3C,R3C1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,224
riverine,structure,RES3C,R3C3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,225
riverine,structure,RES3C,R3C3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,226
riverine,structure,RES3C,R3C5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,227
riverine,structure,RES3C,R3C5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,228
riverine,structure,RES3D,R3D1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,229
riverine,structure,RES3D,R3D1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,230
riverine,structure,RES3D,R3D3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,231
riverine,structure,RES3D,R3D3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,232
riverine,structure,RES3D,R3D5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,233
riverine,structure,RES3D,R3D5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,234
riverine,structure,RES3E,R3E1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,235
riverine,structure,RES3E,R3E1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,236
riverine,structure,RES3E,R3E3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,237
riverine,structure,RES3E,R3E3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,238
riverine,structure,RES3E,R3E5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,239
riverine,structure,RES3E,R3E5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,240
riverine,structure,RES3F,R3F1N,USACE - Chicago,"Apartment Unit Grade, Structure",1to2 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,241
riverine,structure,RES3F,R3F1B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",1to2 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,242
riverine,structure,RES3F,R3F3N,USACE - Chicago,"Apartment Unit Grade, Structure",3to4 Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,243
riverine,structure,RES3F,R3F3B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",3to4 Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,244
riverine,structure,RES3F,R3F5N,USACE - Chicago,"Apartment Unit Grade, Structure",5Plus Stories,,1,,,0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,204,,1,1,1,245
riverine,structure,RES3F,R3F5B,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",5Plus Stories,,1,,,0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,205,1,1,1,1,246
riverine,structure,RES4 ,R4LN ,USACE - Galveston,"Average Hotel & Motel, structure",Low Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,,1,1,1,337
riverine,structure,RES4 ,R4LB ,USACE - Galveston,"Average Hotel & Motel, structure",Low Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,1,1,1,1,338
riverine,structure,RES4 ,R4MN ,USACE - Galveston,"Average Hotel & Motel, structure",Mid Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,,1,1,1,339
riverine,structure,RES4 ,R4MB ,USACE - Galveston,"Average Hotel & Motel, structure",Mid Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,1,1,1,1,340
riverine,structure,RES4 ,R4HN ,USACE - Galveston,"Average Hotel & Motel, structure",High Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,,1,1,1,341
riverine,structure,RES4 ,R4HB ,USACE - Galveston,"Average Hotel & Motel, structure",High Rise,,1,,,0,0,0,0,0,3,5,6,7,9,12,14,18,21,26,31,36,41,46,50,54,58,62,66,70,74,78,82,86,209,1,1,1,1,342
riverine,structure,RES5 ,R5LN ,USACE - Galveston,"Average institutional dormitory, structure",Low Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,,1,1,1,343
riverine,structure,RES5 ,R5LB ,USACE - Galveston,"Average institutional dormitory, structure",Low Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,1,1,1,1,344
riverine,structure,RES5 ,R5MN ,USACE - Galveston,"Average institutional dormitory, structure",Mid Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,,1,1,1,345
riverine,structure,RES5 ,R5MB ,USACE - Galveston,"Average institutional dormitory, structure",Mid Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,1,1,1,1,346
riverine,structure,RES5 ,R5HN ,USACE - Galveston,"Average institutional dormitory, structure",High Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,,1,1,1,347
riverine,structure,RES5 ,R5HB ,USACE - Galveston,"Average institutional dormitory, structure",High Rise,RES6 default,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,214,1,1,1,1,348
riverine,structure,RES6 ,R6LN ,USACE - Galveston,"Nursing Home, structure",Low Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,,1,1,1,349
riverine,structure,RES6 ,R6LB ,USACE - Galveston,"Nursing Home, structure",Low Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,1,1,1,1,350
riverine,structure,RES6 ,R6MN ,USACE - Galveston,"Nursing Home, structure",Mid Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,,1,1,1,351
riverine,structure,RES6 ,R6MB ,USACE - Galveston,"Nursing Home, structure",Mid Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,1,1,1,1,352
riverine,structure,RES6 ,R6HN ,USACE - Galveston,"Nursing Home, structure",High Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,,1,1,1,353
riverine,structure,RES6 ,R6HB ,USACE - Galveston,"Nursing Home, structure",High Rise,,1,,,0,0,0,0,0,7,10,14,15,15,16,18,20,23,26,30,34,38,42,47,52,57,62,67,72,77,82,87,92,215,1,1,1,1,354
riverine,contents,AGR1 ,A1LN ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,,1,1,1,451
riverine,contents,AGR1 ,A1LB ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,1,1,1,1,452
riverine,contents,AGR1 ,A1MN ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,,1,1,1,453
riverine,contents,AGR1 ,A1MB ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",Mid Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,1,1,1,1,454
riverine,contents,AGR1 ,A1HN ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,,1,1,1,455
riverine,contents,AGR1 ,A1HB ,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",High Rise,,1,,,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,460,1,1,1,1,456
riverine,contents,COM1 ,C1LN ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),Low Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,,1,1,1,355
riverine,contents,COM1 ,C1LB ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),Low Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,1,1,1,1,356
riverine,contents,COM1 ,C1MN ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),Mid Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,,1,1,1,357
riverine,contents,COM1 ,C1MB ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),Mid Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,1,1,1,1,358
riverine,contents,COM1 ,C1HN ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),High Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,,1,1,1,359
riverine,contents,COM1 ,C1HB ,USACE - Galveston,Average retail trade contents (Inventory/Equipment),High Rise,,1,,,0,0,0,0,2,26,42,56,68,78,83,85,87,88,89,90,91,92,92,92,93,93,94,94,94,94,94,94,94,90,1,1,1,1,360
riverine,contents,COM2 ,C2LN ,USACE - Galveston,"Average wholesale trade, Contents",Low Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,,1,1,1,361
riverine,contents,COM2 ,C2LB ,USACE - Galveston,"Average wholesale trade, Contents",Low Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,1,1,1,1,362
riverine,contents,COM2 ,C2MN ,USACE - Galveston,"Average wholesale trade, Contents",Mid Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,,1,1,1,363
riverine,contents,COM2 ,C2MB ,USACE - Galveston,"Average wholesale trade, Contents",Mid Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,1,1,1,1,364
riverine,contents,COM2 ,C2HN ,USACE - Galveston,"Average wholesale trade, Contents",High Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,,1,1,1,365
riverine,contents,COM2 ,C2HB ,USACE - Galveston,"Average wholesale trade, Contents",High Rise,,1,,,0,0,0,0,3,16,27,36,49,57,63,69,72,76,80,82,84,86,87,87,88,89,89,89,89,89,89,89,89,195,1,1,1,1,366
riverine,contents,COM3 ,C3LN ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",Low Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,,1,1,1,367
riverine,contents,COM3 ,C3LB ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",Low Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,1,1,1,1,368
riverine,contents,COM3 ,C3MN ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",Mid Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,,1,1,1,369
riverine,contents,COM3 ,C3MB ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",Mid Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,1,1,1,1,370
riverine,contents,COM3 ,C3HN ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",High Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,,1,1,1,371
riverine,contents,COM3 ,C3HB ,USACE - Galveston,"Average personal/repair services, Contents (Invetory)",High Rise,,1,,,0,0,0,0,4,29,46,67,79,85,91,92,92,93,94,96,96,97,97,98,98,98,98,98,98,98,98,98,98,240,1,1,1,1,372
riverine,contents,COM4 ,C4LN ,USACE - Galveston,"Average Prof/Tech services, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,2,18,25,35,43,49,52,55,57,58,60,65,67,68,69,70,71,71,72,72,72,72,72,72,72,280,,1,1,1,373
riverine,contents,COM4 ,C4LB ,USACE - Galveston,"Average Prof/Tech services, Contents (Equipment/Inventory)",Low Rise,,1,,,0,0,0,0,2,18,25,35,43,49,52,55,57,58,60,65,67,68,69,70,71,71,72,72,72,72,72,72,72,280,1,1,1,1,374
